,date,time,open,high,low,close,volume
157,01/10/2021,13:05:00,47287.99000000,47360.00000000,47279.62000000,47333.02000000,275.86700000
158,01/10/2021,13:10:00,47333.03000000,47333.11000000,47220.16000000,47230.81000000,200.28047000
159,01/10/2021,13:15:00,47230.82000000,47277.17000000,47166.59000000,47207.07000000,214.38320000
160,01/10/2021,13:20:00,47207.07000000,47353.80000000,47180.21000000,47319.55000000,179.90844000
161,01/10/2021,13:25:00,47319.56000000,47379.99000000,47260.85000000,47260.85000000,176.51148000
162,01/10/2021,13:30:00,47260.86000000,47315.95000000,47193.01000000,47209.71000000,208.02246000
163,01/10/2021,13:35:00,47209.72000000,47288.26000000,47086.54000000,47096.34000000,290.32846000
164,01/10/2021,13:40:00,47096.34000000,47167.82000000,47016.50000000,47050.14000000,315.89794000
165,01/10/2021,13:45:00,47050.14000000,47146.53000000,47031.07000000,47116.18000000,170.08816000
166,01/10/2021,13:50:00,47116.18000000,47157.53000000,47057.00000000,47113.33000000,146.72415000
167,01/10/2021,13:55:00,47113.32000000,47131.79000000,46957.14000000,46980.94000000,256.25720000
168,01/10/2021,14:00:00,46980.94000000,47277.09000000,46873.55000000,47177.37000000,489.30566000
169,01/10/2021,14:05:00,47177.37000000,47347.53000000,47142.57000000,47257.39000000,237.45314000
170,01/10/2021,14:10:00,47257.39000000,47310.00000000,47230.56000000,47288.91000000,141.78959000
171,01/10/2021,14:15:00,47288.90000000,47288.91000000,47104.17000000,47112.50000000,273.26576000
172,01/10/2021,14:20:00,47112.50000000,47165.68000000,47045.11000000,47054.99000000,173.11864000
173,01/10/2021,14:25:00,47055.00000000,47078.61000000,46980.00000000,47044.55000000,226.96481000
174,01/10/2021,14:30:00,47044.55000000,47136.75000000,47013.15000000,47066.10000000,148.14754000
175,01/10/2021,14:35:00,47066.10000000,47114.44000000,46912.00000000,46945.03000000,260.84695000
176,01/10/2021,14:40:00,46944.44000000,47235.36000000,46763.68000000,46783.89000000,690.24185000
177,01/10/2021,14:45:00,46783.89000000,46930.65000000,46765.17000000,46912.50000000,290.77641000
178,01/10/2021,14:50:00,46912.50000000,47050.00000000,46895.35000000,47000.68000000,238.24435000
179,01/10/2021,14:55:00,47000.68000000,47155.03000000,46991.44000000,47130.00000000,309.06540000
180,01/10/2021,15:00:00,47133.67000000,47200.10000000,47121.41000000,47165.89000000,197.16916000
181,01/10/2021,15:05:00,47165.90000000,47195.12000000,47100.00000000,47100.00000000,154.26957000
182,01/10/2021,15:10:00,47100.00000000,47410.00000000,47039.94000000,47356.27000000,1151.71925000
183,01/10/2021,15:15:00,47356.27000000,47397.35000000,47273.63000000,47348.63000000,255.09924000
184,01/10/2021,15:20:00,47348.63000000,47490.71000000,47332.76000000,47394.47000000,372.23780000
185,01/10/2021,15:25:00,47394.46000000,47402.72000000,47307.10000000,47307.50000000,181.58072000
186,01/10/2021,15:30:00,47308.84000000,47390.00000000,47270.00000000,47351.50000000,211.05382000
187,01/10/2021,15:35:00,47351.51000000,47370.26000000,47313.96000000,47370.00000000,98.11627000
188,01/10/2021,15:40:00,47370.00000000,47400.00000000,47349.88000000,47368.29000000,136.63047000
189,01/10/2021,15:45:00,47368.29000000,47400.00000000,47077.93000000,47250.00000000,372.97509000
190,01/10/2021,15:50:00,47250.01000000,47353.87000000,47196.20000000,47323.14000000,238.75306000
191,01/10/2021,15:55:00,47323.14000000,47368.57000000,47257.74000000,47363.68000000,147.68570000
192,01/10/2021,16:00:00,47363.69000000,47399.44000000,47258.89000000,47333.95000000,191.79360000
193,01/10/2021,16:05:00,47331.77000000,47333.94000000,47250.00000000,47257.47000000,111.73579000
194,01/10/2021,16:10:00,47257.48000000,47342.90000000,47232.98000000,47308.45000000,112.87974000
195,01/10/2021,16:15:00,47308.45000000,47398.05000000,47280.24000000,47335.48000000,212.47181000
196,01/10/2021,16:20:00,47335.47000000,47395.82000000,47250.00000000,47365.77000000,129.64566000
197,01/10/2021,16:25:00,47368.64000000,47850.00000000,47339.91000000,47455.67000000,778.50429000
198,01/10/2021,16:30:00,47455.68000000,47473.53000000,47307.63000000,47473.53000000,188.76617000
199,01/10/2021,16:35:00,47473.53000000,47599.00000000,47413.29000000,47535.18000000,224.15954000
200,01/10/2021,16:40:00,47535.17000000,47617.49000000,47480.00000000,47576.50000000,216.56338000
201,01/10/2021,16:45:00,47576.51000000,47609.52000000,47468.02000000,47504.74000000,369.44574000
202,01/10/2021,16:50:00,47504.74000000,47504.75000000,47369.95000000,47400.04000000,173.22265000
203,01/10/2021,16:55:00,47400.05000000,47599.63000000,47364.92000000,47559.88000000,174.94226000
204,01/10/2021,17:00:00,47566.00000000,47619.28000000,47439.22000000,47452.93000000,146.69742000
205,01/10/2021,17:05:00,47452.93000000,47549.97000000,47440.89000000,47528.35000000,147.70253000
206,01/10/2021,17:10:00,47528.34000000,47546.32000000,47450.70000000,47455.27000000,89.62117000
207,01/10/2021,17:15:00,47455.26000000,47481.28000000,47410.81000000,47460.01000000,105.19677000
208,01/10/2021,17:20:00,47460.00000000,47490.86000000,47436.61000000,47456.02000000,104.73329000
209,01/10/2021,17:25:00,47456.02000000,47485.87000000,47397.01000000,47436.80000000,97.25345000
210,01/10/2021,17:30:00,47436.80000000,47569.09000000,47432.97000000,47557.08000000,107.33880000
211,01/10/2021,17:35:00,47557.08000000,47587.03000000,47504.98000000,47552.35000000,108.78651000
212,01/10/2021,17:40:00,47552.36000000,47580.67000000,47459.35000000,47531.29000000,81.15437000
213,01/10/2021,17:45:00,47531.30000000,47700.00000000,47508.32000000,47645.23000000,188.27984000
214,01/10/2021,17:50:00,47645.22000000,47645.25000000,47480.00000000,47604.02000000,166.32307000
215,01/10/2021,17:55:00,47604.02000000,47633.90000000,47557.59000000,47617.29000000,90.25211000
216,01/10/2021,18:00:00,47617.29000000,47707.93000000,47515.68000000,47621.78000000,149.69392000
217,01/10/2021,18:05:00,47621.79000000,47665.91000000,47587.01000000,47623.38000000,90.68529000
218,01/10/2021,18:10:00,47623.38000000,47638.23000000,47530.00000000,47545.91000000,108.99373000
219,01/10/2021,18:15:00,47545.92000000,47577.12000000,47437.86000000,47572.75000000,191.77968000
220,01/10/2021,18:20:00,47572.75000000,47600.00000000,47539.07000000,47579.99000000,84.69938000
221,01/10/2021,18:25:00,47579.99000000,47830.00000000,47555.77000000,47680.68000000,347.95890000
222,01/10/2021,18:30:00,47680.68000000,47884.55000000,47620.01000000,47866.00000000,219.46991000
223,01/10/2021,18:35:00,47866.00000000,47866.00000000,47725.43000000,47750.38000000,144.66535000
224,01/10/2021,18:40:00,47750.38000000,47835.00000000,47750.38000000,47780.99000000,85.90710000
225,01/10/2021,18:45:00,47780.99000000,47928.00000000,47682.75000000,47707.57000000,219.22349000
226,01/10/2021,18:50:00,47707.56000000,47753.47000000,47666.66000000,47750.00000000,72.31768000
227,01/10/2021,18:55:00,47749.99000000,47758.90000000,47681.00000000,47724.18000000,95.11436000
228,01/10/2021,19:00:00,47724.17000000,47787.20000000,47705.68000000,47783.50000000,52.23935000
229,01/10/2021,19:05:00,47783.50000000,48190.00000000,47772.45000000,47828.39000000,745.99228000
230,01/10/2021,19:10:00,47828.40000000,48041.76000000,47725.68000000,48026.16000000,363.01355000
231,01/10/2021,19:15:00,48026.15000000,48084.48000000,47927.12000000,47947.43000000,184.37660000
232,01/10/2021,19:20:00,47947.44000000,47967.96000000,47837.37000000,47865.82000000,158.39187000
233,01/10/2021,19:25:00,47865.81000000,48000.00000000,47815.10000000,47964.10000000,125.07608000
234,01/10/2021,19:30:00,47964.10000000,47988.12000000,47827.01000000,47844.82000000,123.63357000
235,01/10/2021,19:35:00,47844.82000000,47918.00000000,47812.50000000,47882.17000000,84.37519000
236,01/10/2021,19:40:00,47882.18000000,47912.00000000,47827.72000000,47857.65000000,96.00480000
237,01/10/2021,19:45:00,47857.65000000,47952.42000000,47840.26000000,47902.48000000,107.21683000
238,01/10/2021,19:50:00,47902.48000000,47974.00000000,47873.03000000,47929.99000000,102.01462000
239,01/10/2021,19:55:00,47929.99000000,48030.00000000,47911.58000000,48030.00000000,132.80319000
240,01/10/2021,20:00:00,48029.99000000,48044.53000000,47906.26000000,47955.99000000,142.63116000
241,01/10/2021,20:05:00,47955.99000000,48080.00000000,47920.00000000,48034.66000000,190.48313000
242,01/10/2021,20:10:00,48034.66000000,48040.69000000,47858.88000000,47876.51000000,154.54986000
243,01/10/2021,20:15:00,47876.50000000,47905.96000000,47820.51000000,47885.49000000,102.28856000
244,01/10/2021,20:20:00,47885.45000000,47934.41000000,47819.73000000,47840.79000000,112.63405000
245,01/10/2021,20:25:00,47840.79000000,47848.24000000,47721.74000000,47791.54000000,187.00937000
246,01/10/2021,20:30:00,47791.53000000,47958.01000000,47791.49000000,47921.48000000,125.74403000
247,01/10/2021,20:35:00,47921.47000000,48129.99000000,47906.55000000,48099.99000000,148.93548000
248,01/10/2021,20:40:00,48099.99000000,48183.17000000,47893.70000000,47926.19000000,231.42100000
249,01/10/2021,20:45:00,47926.19000000,47978.73000000,47863.63000000,47944.71000000,127.87904000
250,01/10/2021,20:50:00,47944.71000000,48018.85000000,47902.60000000,48010.77000000,82.41934000
251,01/10/2021,20:55:00,48013.31000000,48159.82000000,48000.12000000,48090.42000000,127.29765000
252,01/10/2021,21:00:00,48090.43000000,48299.00000000,48062.59000000,48096.77000000,343.20040000
253,01/10/2021,21:05:00,48096.78000000,48273.51000000,48093.08000000,48140.59000000,169.25487000
254,01/10/2021,21:10:00,48140.58000000,48273.05000000,48140.58000000,48251.20000000,115.12105000
255,01/10/2021,21:15:00,48247.39000000,48400.00000000,48247.39000000,48399.97000000,230.19169000
256,01/10/2021,21:20:00,48399.97000000,48430.00000000,48265.96000000,48325.00000000,334.73542000
257,01/10/2021,21:25:00,48325.00000000,48380.00000000,48300.02000000,48339.08000000,135.06646000
258,01/10/2021,21:30:00,48339.08000000,48360.00000000,48219.08000000,48231.48000000,126.55089000
259,01/10/2021,21:35:00,48231.49000000,48236.46000000,48105.08000000,48172.53000000,160.23159000
260,01/10/2021,21:40:00,48172.53000000,48217.20000000,48118.81000000,48134.29000000,95.88140000
261,01/10/2021,21:45:00,48134.30000000,48200.00000000,48129.86000000,48156.00000000,88.25129000
